n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,10,19,0,1.0,9.99999999995449e-06,0,3.0922114679124206
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,na,1000000,841405,25,50,0,0.841405,2.971220755754178e-05,0,14.239254206884652
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,na,1000000,783353,2,3,0,0.783353,2.5531273896151063e-06,0,10.739747354993597
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,na,1000000,570272,2,3,0,0.570272,3.507098367050432e-06,0,35.85311244498007
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,4,7,0,1.0,4.000000000004e-06,0,2.0782044550869614
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,na,1000000,709721,4,5,0,0.709721,5.636017533672266e-06,0,30.379499651957303
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,na,1000000,510059,3,6,0,0.510059,5.881672512364489e-06,0,39.854041709098965
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,na,1000000,827047,0,0,0,0.827047,0.0,0,8.656183155952021
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.6510905751492828
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,na,1000000,740730,0,0,0,0.74073,0.0,0,16.832085378002375
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,na,1000000,838147,1,2,0,0.838147,1.193108130181919e-06,0,10.647246796172112
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,na,1000000,928103,3,2,0,0.928103,3.232399852226564e-06,0,6.657654772978276
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,na,1000000,804993,0,0,0,0.804993,0.0,0,12.439825549954548
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.2021114160306752
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,na,1000000,898129,0,0,0,0.898129,0.0,0,5.072580985957757
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,na,1000000,926410,1,2,0,0.92641,1.0794356710697173e-06,0,4.01249923906289
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.9844468620140105
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,na,1000000,935363,0,0,0,0.935363,0.0,0,6.594568513100967
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,na,1000000,985032,0,1,0,0.985032,0.0,0,1.6513450839556754
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,na,1000000,966428,0,0,0,0.966428,0.0,0,1.9367959450464696
