n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,na,1000000,1000000,2,4,0,1.0,1.999999999946489e-06,0,0.949122913996689,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.3662186448927969,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,na,1000000,771538,0,0,0,0.771538,0.0,0,7.925817479030229,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.2253328890074044,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,886730,16,32,0,0.88673,1.8043823937441417e-05,0,5.870071604033001,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,719476,5,10,0,0.719476,6.949502137643115e-06,0,15.263403568067588,"['z', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,872598,0,0,0,0.872598,0.0,0,11.586465546977706,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,855747,10,16,0,0.855747,1.1685696823970916e-05,0,13.742564807995224,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,936411,0,0,0,0.936411,0.0,0,5.485456608003005,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.8946338159730658,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,na,1000000,783287,0,0,0,0.783287,0.0,0,21.50834804202896,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,620955,2,5,0,0.620955,3.2208453109028312e-06,0,22.793966401019134,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,561248,3,4,0,0.561248,5.345230628894804e-06,0,25.560477531980723,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,927081,0,0,0,0.927081,0.0,0,2.590071702026762,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,956899,0,0,0,0.956899,0.0,0,2.53656049806159,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3553136660484597,"['z', 'z', 'z', 'x']"
4,x,2,0.3,m1,0,na,1000000,839676,0,0,0,0.839676,0.0,0,10.676605893997476,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,960704,0,0,0,0.960704,0.0,0,1.6828120819991454,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,984118,0,0,0,0.984118,0.0,0,0.8586521879769862,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,916064,0,0,0,0.916064,0.0,0,2.094030662905425,"['z', 'x', 'x', 'x']"
