n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,na,1000000,1000000,4,5,0,1.0,4.000000000004e-06,0,0.9908263770630584,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,na,1000000,1000000,3,6,0,1.0,2.9999999999752447e-06,0,1.3305573069956154,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,na,1000000,832318,2,3,0,0.832318,2.4029277271298e-06,0,5.892155886045657,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,na,1000000,913633,8,16,0,0.913633,8.75625114238332e-06,0,6.145276681985706,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.0676875710487366,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,na,1000000,937360,0,0,0,0.93736,0.0,0,3.046634239028208,"['z', 'z', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,825832,74,129,0,0.825832,8.960660279577759e-05,0,11.992223687004298,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.9842870980501176,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,na,1000000,709000,0,0,0,0.709,0.0,0,21.21059034299105,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,814861,0,0,0,0.814861,0.0,0,6.8640739229740575,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,947158,0,1,0,0.947158,0.0,0,2.3196140269283205,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,765516,3,6,0,0.765516,3.918925273960205e-06,0,23.864683690015227,"['z', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,685192,2,5,0,0.685192,2.918889887792986e-06,0,24.650409167981707,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.372508306056261,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,na,1000000,906673,0,0,0,0.906673,0.0,0,4.571674271021038,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,935400,0,0,0,0.9354,0.0,0,2.484744305955246,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,515104,2,3,0,0.515104,3.882711064218114e-06,0,29.382138823042624,"['x', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,578126,0,0,0,0.578126,0.0,0,29.76656690705568,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,978828,0,0,0,0.978828,0.0,0,0.870176614029333,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,968465,0,0,0,0.968465,0.0,0,1.2373196239350364,"['z', 'x', 'x', 'x']"
