n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,11,22,0,1.0,1.0999999999983245e-05,0,0.8995433519594371
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,na,1000000,765750,12,23,0,0.76575,1.5670910871734556e-05,0,7.29214661102742
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,na,1000000,750082,2,3,0,0.750082,2.6663751430122673e-06,0,9.750449808081612
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,na,1000000,545009,2,3,0,0.545009,3.669664170646847e-06,0,23.015188032994047
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,na,1000000,694812,2,4,0,0.694812,2.8784764799505425e-06,0,16.96414164081216
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,6,11,0,1.0,5.999999999950489e-06,0,2.3854192760773003
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,na,1000000,463373,2,4,0,0.463373,4.316177248164799e-06,0,28.4759062260855
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,na,1000000,813289,8,16,0,0.813289,9.836601749246832e-06,0,6.48822864680551
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.6376201070379466
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,na,1000000,911453,6,9,0,0.911453,6.582895662243793e-06,0,3.6905355509370565
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,na,1000000,793674,0,0,0,0.793674,0.0,0,6.867957588052377
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,na,1000000,721530,0,1,0,0.72153,0.0,0,16.34294675407
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,na,1000000,885712,1,2,0,0.885712,1.129035171687498e-06,0,4.2351710989605635
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,0.6074062429834157
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,na,1000000,859075,0,1,0,0.859075,0.0,0,8.080985532142222
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,na,1000000,963689,0,0,0,0.963689,0.0,0,2.3151310819666833
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,na,1000000,959535,0,0,0,0.959535,0.0,0,4.49981350521557
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3942497360985726
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,na,1000000,937199,0,0,0,0.937199,0.0,0,4.891744803171605
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,na,1000000,974770,0,0,0,0.97477,0.0,0,3.025790958898142
