n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,2,1,0,1.0,1.999999999946489e-06,0,1.0223480369895697,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,1.7456842079991477,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.1740070200758057,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,init,1000000,829502,2,4,0,0.829502,2.411085205378249e-06,0,9.91057295491919,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,init,1000000,909421,12,24,0,0.909421,1.3195208819705153e-05,0,4.183327016071416,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,920897,4,7,0,0.920897,4.343591085698151e-06,0,3.527110397000797,"['z', 'z', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,825483,14,28,0,0.825483,1.6959767796587144e-05,0,11.446970139979385,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,708781,2,3,0,0.708781,2.8217460682489204e-06,0,13.456026284955442,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,742969,0,0,0,0.742969,0.0,0,17.77895582804922,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,891588,0,0,0,0.891588,0.0,0,5.412410123972222,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.8438783070305362,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,init,1000000,719239,6,9,0,0.719239,8.342150523032998e-06,0,14.865693461964838,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,964293,0,0,0,0.964293,0.0,0,2.079509317060001,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,538663,1,2,0,0.538663,1.8564482803240525e-06,0,26.031542088952847,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3699155580252409,"['z', 'z', 'z', 'x']"
4,x,2,0.3,m1,0,init,1000000,811912,0,0,0,0.811912,0.0,0,10.936602622969076,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,941822,0,0,0,0.941822,0.0,0,2.2782490210374817,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,959630,0,0,0,0.95963,0.0,0,1.6444543570978567,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,984065,0,0,0,0.984065,0.0,0,0.9287789199734108,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,505317,2,4,0,0.505317,3.957911568375216e-06,0,31.910714010009546,"['x', 'x', 'x', 'x']"
