n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.9290392160182817,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,na,1000000,1000000,2,4,0,1.0,1.999999999946489e-06,0,1.5753531949594617,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,na,1000000,759231,0,0,0,0.759231,0.0,0,8.714808108052239,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.8627606750233099,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,na,1000000,757418,2,4,0,0.757418,2.6405498680937e-06,0,10.86407617700752,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,na,1000000,881087,6,9,0,0.881087,6.809770204285748e-06,0,7.904573936015367,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,932101,0,0,0,0.932101,0.0,0,2.9384596049785614,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,857548,0,0,0,0.857548,0.0,0,11.953061062959025,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.4935391400940716,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,na,1000000,861619,5,10,0,0.861619,5.803028949036282e-06,0,12.085888942005113,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,644482,1,2,0,0.644482,1.5516337151799675e-06,0,22.063544354052283,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,938040,0,0,0,0.93804,0.0,0,2.626954504987225,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,961828,0,0,0,0.961828,0.0,0,1.716805367032066,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3638432680163532,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,na,1000000,914046,0,0,0,0.914046,0.0,0,3.0850806870730594,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,985000,0,0,0,0.985,0.0,0,1.1250261469976977,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,835109,0,0,0,0.835109,0.0,0,10.403888319036923,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,645077,2,3,0,0.645077,3.100405067901768e-06,0,27.48955516598653,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,971670,0,0,0,0.97167,0.0,0,1.457437562989071,"['z', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,496782,0,1,0,0.496782,0.0,0,30.07926043495536,"['x', 'x', 'x', 'x']"
