n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,4,9,0,1.0,4.000000000004e-06,0,2.2861322310054675,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,2.411135564907454,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.7421179020311683,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,na,1000000,781431,1,2,0,0.781431,1.2797035182643413e-06,0,9.810380691080354,"['z', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,935992,0,0,0,0.935992,0.0,0,2.713937916094437,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,738527,0,1,0,0.738527,0.0,0,16.938680641003884,"['x', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,827700,4,7,0,0.8277,4.832668841325827e-06,0,13.9362020510016,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,849021,0,0,0,0.849021,0.0,0,12.906376520986669,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,585903,1,2,0,0.585903,1.7067671611581403e-06,0,18.130923716002144,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,0.5294140379410237,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,864125,10,17,0,0.864125,1.1572399826409452e-05,0,12.38468073203694,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,836205,0,0,0,0.836205,0.0,0,7.581415622960776,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,na,1000000,934077,0,0,0,0.934077,0.0,0,2.815706336987205,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,518085,2,3,0,0.518085,3.860370402564151e-06,0,31.446100505068895,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3628167229471728,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,na,1000000,713353,4,7,0,0.713353,5.607322041134566e-06,0,28.80469630099833,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,942501,0,0,0,0.942501,0.0,0,2.0084043729584664,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,909106,0,0,0,0.909106,0.0,0,2.926653082948178,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,969354,0,0,0,0.969354,0.0,0,1.6591272469377143,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,982324,0,0,0,0.982324,0.0,0,0.8339794310741127,"['z', 'z', 'x', 'x']"
