n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",1,m1,0,init,1000000,1000000,10,20,0,1.0,9.99999999995449e-06,0,1.762192283058539
4,x,5,"['z', 'z', 'x', 'x']",1,m1,0,init,1000000,773629,24,47,0,0.773629,3.102262195442407e-05,0,11.194698807084933
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,init,1000000,544900,0,1,0,0.5449,0.0,0,20.639240212040022
4,x,9,"['z', 'z', 'z', 'x']",0.8,m1,0,init,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,0.9934653949458152
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,init,1000000,773871,0,0,0,0.773871,0.0,0,7.929234185954556
4,x,3,"['z', 'x', 'x', 'x']",1,m1,0,init,1000000,641554,6,12,0,0.641554,9.352291467257245e-06,0,23.17566373082809
4,x,2,"['x', 'x', 'x', 'x']",1,m1,0,init,1000000,549201,5,6,0,0.549201,9.104134915949302e-06,0,34.79136271192692
4,x,5,"['z', 'z', 'x', 'x']",0.8,m1,0,init,1000000,799894,11,22,0,0.799894,1.3751822116381263e-05,0,10.153510368196294
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,init,1000000,729359,0,0,0,0.729359,0.0,0,11.758188779000193
4,x,9,"['z', 'z', 'z', 'x']",0.5,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,0.842277477029711
4,x,5,"['z', 'z', 'x', 'x']",0.5,m1,0,init,1000000,930532,4,7,0,0.930532,4.2986162753777535e-06,0,3.7070616739802063
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,init,1000000,846503,0,0,0,0.846503,0.0,0,5.942639817018062
4,x,9,"['z', 'z', 'z', 'x']",0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.6419240380637348
4,x,3,"['z', 'x', 'x', 'x']",0.5,m1,0,init,1000000,841508,0,0,0,0.841508,0.0,0,14.938669600058347
4,x,5,"['z', 'z', 'x', 'x']",0.3,m1,0,init,1000000,942740,0,0,0,0.94274,0.0,0,2.587852279888466
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,init,1000000,931738,0,0,0,0.931738,0.0,0,2.8659328329376876
4,x,9,"['z', 'z', 'z', 'x']",0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.40504805208183825
4,x,3,"['z', 'x', 'x', 'x']",0.3,m1,0,init,1000000,900991,0,0,0,0.900991,0.0,0,8.406677378807217
4,x,5,"['z', 'z', 'x', 'x']",0.1,m1,0,init,1000000,974762,0,0,0,0.974762,0.0,0,1.3689082458149642
4,x,3,"['z', 'x', 'x', 'x']",0.1,m1,0,init,1000000,962198,0,0,0,0.962198,0.0,0,2.08305833209306
