n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,4,9,0,1.0,4.000000000004e-06,0,2.31352035200689,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,2,1,0,1.0,1.999999999946489e-06,0,0.9947393849724904,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,na,1000000,706997,2,4,0,0.706997,2.828866317639012e-06,0,12.541307540028356,"['z', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.6669697720790282,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,na,1000000,845360,2,4,0,0.84536,2.3658559666905887e-06,0,7.270829159999266,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,825205,8,14,0,0.825205,9.694560745510117e-06,0,13.563831288018264,"['z', 'z', 'x', 'x']"
4,x,5,0.8,m1,0,na,1000000,837825,12,21,0,0.837825,1.4322800107380296e-05,0,13.124870755011216,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,700162,0,1,0,0.700162,0.0,0,20.504701373982243,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.015117003931664,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,na,1000000,909129,0,0,0,0.909129,0.0,0,4.183544277912006,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,581817,3,6,0,0.581817,5.156260473704322e-06,0,26.06614223995712,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3835076399846002,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,na,1000000,932623,0,0,0,0.932623,0.0,0,3.239953418960795,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,894383,0,0,0,0.894383,0.0,0,5.242063445970416,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,na,1000000,827031,0,0,0,0.827031,0.0,0,9.740188768017106,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,545917,4,8,0,0.545917,7.327121155809024e-06,0,30.780324988998476,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,958938,2,4,0,0.958938,2.085640573246117e-06,0,1.717839900054969,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,664411,2,1,0,0.664411,3.0101849608499265e-06,0,26.351237755967304,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,987477,0,0,0,0.987477,0.0,0,0.9406218860531226,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,959608,0,0,0,0.959608,0.0,0,1.7119996919063851,"['z', 'x', 'x', 'x']"
