n,lstate,i,p_error,sim_type,comp_type,N_samples,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,8.0,0.8,m1,init,13,13000000.0,0.6019098461538461,0.009962289943708487,0.01832629959851031,0.11734532921205189,0.00966985139444096,0.017788339300394813,7824828.0,80693.0,1679375.0,0.0,0.0,0.0,2663.0077089312254
4,x,8.0,0.8,m1,na,13,13000000.0,0.5874628461538461,0.015612657432014846,0.028720529039481357,0.11199451243882096,0.006197641354509372,0.011400976372765118,7637017.0,75636.0,1557932.0,0.0,0.0,0.0,2765.0769504060736
4,x,8.0,1.0,m1,init,13,13000000.0,0.5282316923076923,0.02048226554736082,0.03767849932075455,0.12694855681849096,0.010001931878622184,0.018399223592892935,6867012.0,75142.0,1586448.0,0.0,0.0,0.0,2782.9805411038687
4,x,8.0,1.0,m1,na,13,13000000.0,0.5235377692307692,0.02117681977400296,0.038956178340013976,0.1300209357644207,0.008976999511529207,0.016513791856445786,6805991.0,92480.0,1585939.0,0.0,0.0,0.0,3043.780559703824
4,x,9.0,0.1,m1,init,4467,4467000000.0,1.0,0.0,0.0,4.4772778150884263e-10,4.3862582990814025e-10,1.4957055591435412e-08,4467000000.0,0.0,4.0,0.0,0.0,0.0,2101.5679844474653
4,x,9.0,0.1,m1,na,4466,4466000000.0,1.0,0.0,0.0,6.717420510523959e-10,5.372045469140753e-10,1.8316520143194996e-08,4466000000.0,0.0,6.0,0.0,0.0,0.0,2042.4143518139608
4,x,9.0,0.3,m1,init,4468,4468000000.0,1.0,0.0,0.0,3.950313339301701e-08,4.2258425018228665e-09,1.4411653692701075e-07,4468000000.0,3.0,347.0,0.0,0.0,0.0,3849.625546706724
4,x,9.0,0.3,m1,na,4466,4466000000.0,1.0,0.0,0.0,3.8177339901477833e-08,4.18106765509793e-09,1.4255763538224768e-07,4466000000.0,4.0,333.0,0.0,0.0,0.0,3876.1844585011713
4,x,9.0,0.5,m1,init,4469,4469000000.0,1.0,0.0,0.0,3.0375923025285297e-07,1.2764669342457157e-08,4.353701758304425e-07,4469000000.0,19.0,2677.0,0.0,0.0,0.0,5598.398033950827
4,x,9.0,0.5,m1,na,4467,4467000000.0,1.0,0.0,0.0,3.0949182896798747e-07,1.2871621772975989e-08,4.3891980198852264e-07,4467000000.0,20.0,2725.0,0.0,0.0,0.0,5722.4115807669
