n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,8,17,0,1.0,8.000000000008e-06,0,2.1991060139844194,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,2,4,0,1.0,1.999999999946489e-06,0,2.3806933880550787,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.9398586580064148,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,init,1000000,853572,0,0,0,0.853572,0.0,0,8.742056958028115,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,867875,48,89,0,0.867875,5.530750396087747e-05,0,10.326689883018844,"['z', 'z', 'x', 'x']"
4,x,5,0.8,m1,0,init,1000000,761003,6,9,0,0.761003,7.884331599261607e-06,0,11.98539799498394,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,929845,4,9,0,0.929845,4.301792234207014e-06,0,3.6743425800232217,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,541836,2,4,0,0.541836,3.6911537808492767e-06,0,21.289229260059077,"['x', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,750246,0,1,0,0.750246,0.0,0,21.52663816104177,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.433664005016908,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,init,1000000,778320,4,6,0,0.77832,5.139274334431399e-06,0,20.313176189898517,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,936584,0,0,0,0.936584,0.0,0,2.668659572955221,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,743809,4,8,0,0.743809,5.377724657806837e-06,0,12.324583069072103,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,461901,0,0,0,0.461901,0.0,0,14.60852601705119,"['x', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,595592,0,1,0,0.595592,0.0,0,28.69776082201861,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,956961,0,0,0,0.956961,0.0,0,3.3243603070732206,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3414095679763704,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,init,1000000,879942,0,1,0,0.879942,0.0,0,3.5201130569912493,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,969755,0,0,0,0.969755,0.0,0,1.5366190870990977,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,985268,0,0,0,0.985268,0.0,0,1.0316522229695693,"['z', 'z', 'x', 'x']"
