n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.8863146071089432,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,init,1000000,1000000,3,6,0,1.0,2.9999999999752447e-06,0,1.5759921300923452,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,902513,14,25,0,0.902513,1.551224192897216e-05,0,5.563915269100107,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.6936773059424013,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,827497,20,40,0,0.827497,2.416927191273288e-05,0,7.86827014607843,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,694662,0,1,0,0.694662,0.0,0,10.640979813993908,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,935601,3,2,0,0.935601,3.206495076457649e-06,0,6.2086226750398055,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,797139,0,0,0,0.797139,0.0,0,10.86382759094704,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,958485,0,1,0,0.958485,0.0,0,2.859026588965208,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.2460143989883363,"['z', 'z', 'z', 'x']"
4,x,2,0.3,m1,0,init,1000000,823028,0,0,0,0.823028,0.0,0,9.678761443006806,"['x', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,549292,2,4,0,0.549292,3.6410506615291993e-06,0,28.24208025599364,"['x', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,924589,0,0,0,0.924589,0.0,0,2.9885956819634885,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,910429,0,1,0,0.910429,0.0,0,4.643523690989241,"['z', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,674247,2,3,0,0.674247,2.9662720041345736e-06,0,20.766880047973245,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3675508979940787,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,init,1000000,272686,2,5,0,0.272686,7.334443279050085e-06,0,28.810536326025613,"['z', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,512681,5,10,0,0.512681,9.752653209349482e-06,0,31.053791580954567,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,978926,0,0,0,0.978926,0.0,0,0.9603220329154284,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,968873,0,0,0,0.968873,0.0,0,1.2917770789936185,"['z', 'x', 'x', 'x']"
