n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.0209114759927616,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,2.0088276729220524,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.171359722968191,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,907963,16,32,0,0.907963,1.7621863446004582e-05,0,4.742372101987712,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,912079,1,2,0,0.912079,1.0963962551180373e-06,0,3.913785145035945,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,612263,0,0,0,0.612263,0.0,0,22.709693938028067,"['x', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,834652,0,1,0,0.834652,0.0,0,9.304262729012407,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,830835,27,50,0,0.830835,3.249742728705929e-05,0,15.37730841501616,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,738262,0,0,0,0.738262,0.0,0,21.17575522500556,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.1291170120239258,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,init,1000000,747902,2,3,0,0.747902,2.6741471476077194e-06,0,14.268976480001584,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,930507,0,0,0,0.930507,0.0,0,2.8765715369954705,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,886667,1,2,0,0.886667,1.1278191248687008e-06,0,4.868056644918397,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,949556,0,0,0,0.949556,0.0,0,4.435513141099364,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,807149,0,0,0,0.807149,0.0,0,9.325485453009604,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3453493439592421,"['z', 'z', 'z', 'x']"
4,x,2,1.0,m1,0,init,1000000,515024,2,3,0,0.515024,3.883314175667785e-06,0,30.3125875859987,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,987074,0,0,0,0.987074,0.0,0,1.0439348650397733,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,961699,0,0,0,0.961699,0.0,0,1.5385796159971503,"['z', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,657279,4,8,0,0.657279,6.085695724356022e-06,0,22.13367786607705,"['z', 'x', 'x', 'x']"
