n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,5,10,0,1.0,5.000000000032756e-06,0,2.350609179935418,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,4,9,0,1.0,4.000000000004e-06,0,2.52070727897808,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,0.8060601480538025,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,na,1000000,860767,0,0,0,0.860767,0.0,0,7.531118887010962,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,750419,0,0,0,0.750419,0.0,0,17.689996285014786,"['x', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,na,1000000,875470,34,64,0,0.87547,3.883628222556279e-05,0,12.079218953032978,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,795319,0,1,0,0.795319,0.0,0,7.781550680985674,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,na,1000000,842171,15,28,0,0.842171,1.7811109620291532e-05,0,12.130881994962692,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,na,1000000,932832,2,4,0,0.932832,2.144008781845841e-06,0,5.110084265004844,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,508357,2,4,0,0.508357,3.934243061443077e-06,0,22.65123955497984,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.6062080739066005,"['z', 'z', 'z', 'x']"
4,x,2,0.3,m1,0,na,1000000,833138,0,0,0,0.833138,0.0,0,5.807759116985835,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,897311,0,0,0,0.897311,0.0,0,4.589831560035236,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.3845555270090699,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,na,1000000,942751,0,0,0,0.942751,0.0,0,2.525472612003796,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,945635,1,2,0,0.945635,1.0574904694138354e-06,0,2.5676936310483143,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,616748,0,0,0,0.616748,0.0,0,29.796471524983644,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,748777,2,5,0,0.748777,2.671022213518448e-06,0,20.00838975503575,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,989424,0,0,0,0.989424,0.0,0,0.8508364640874788,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,970237,0,0,0,0.970237,0.0,0,1.3197450180305168,"['z', 'x', 'x', 'x']"
