n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,na,1000000,1000000,4,9,0,1.0,4.000000000004e-06,0,2.758925234898925,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,na,1000000,803896,5,10,0,0.803896,6.219710012245194e-06,0,12.321352357044816,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,na,1000000,744744,2,4,0,0.744744,2.685486556464056e-06,0,21.490481761051345,"['z', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,na,1000000,804627,2,3,0,0.804627,2.485623773473833e-06,0,11.749684333102778,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,na,1000000,551286,1,2,0,0.551286,1.8139404954764515e-06,0,34.97477485006675,"['x', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,na,1000000,501058,4,5,0,0.501058,7.983107743969597e-06,0,39.53747728001326,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,na,1000000,1000000,2,5,0,1.0,1.999999999946489e-06,0,1.0662940351758152,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,na,1000000,897241,21,38,0,0.897241,2.340508291531762e-05,0,8.130830835085362,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.5089295781217515,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,na,1000000,886001,0,0,0,0.886001,0.0,0,6.787499516969547,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,na,1000000,806534,0,0,0,0.806534,0.0,0,12.586714168079196,"['z', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,na,1000000,859319,0,0,0,0.859319,0.0,0,6.8845552240964025,"['z', 'x', 'x', 'x']"
4,x,2,0.5,m1,0,na,1000000,714792,0,1,0,0.714792,0.0,0,20.65993859898299,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.6044449668843299,"['z', 'z', 'z', 'x']"
4,x,2,0.3,m1,0,na,1000000,806945,0,0,0,0.806945,0.0,0,11.974870022851974,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,na,1000000,958629,0,1,0,0.958629,0.0,0,4.280793250072748,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.4082789819221943,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,na,1000000,929280,0,0,0,0.92928,0.0,0,2.909091165056452,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,na,1000000,987345,0,0,0,0.987345,0.0,0,1.3662745151668787,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,na,1000000,972036,0,0,0,0.972036,0.0,0,2.391684595961124,"['z', 'x', 'x', 'x']"
