n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,2.144102612975985,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,861744,16,33,0,0.861744,1.856699901592318e-05,0,14.287898743990809,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,714938,6,11,0,0.714938,8.39233611860113e-06,0,15.203609234187752,"['z', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,678752,0,1,0,0.678752,0.0,0,23.648856583051383,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,554545,2,5,0,0.554545,3.6065603332691154e-06,0,31.78057018481195,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,2.115876629017293,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,878849,10,21,0,0.878849,1.1378518949167749e-05,0,6.304891068022698,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,508306,7,14,0,0.508306,1.3771232289183644e-05,0,43.299409865168855,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.2457710069138557,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,init,1000000,716666,1,2,0,0.716666,1.3953501352137463e-06,0,15.415860986104237,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,932435,2,3,0,0.932435,2.14492162997626e-06,0,4.6895967239979655,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,848333,0,1,0,0.848333,0.0,0,14.104199837194756,"['z', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,787726,0,0,0,0.787726,0.0,0,7.888210744829848,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,891024,0,0,0,0.891024,0.0,0,4.835877671139315,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.156659180065617,"['z', 'z', 'z', 'x']"
4,x,5,0.3,m1,0,init,1000000,957022,0,0,0,0.957022,0.0,0,4.452785077039152,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.4063617680221796,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,init,1000000,916630,0,0,0,0.91663,0.0,0,5.355226746993139,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,969708,0,0,0,0.969708,0.0,0,2.483680072007701,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,976870,0,0,0,0.97687,0.0,0,2.37819090904668,"['z', 'z', 'x', 'x']"
