n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,3,"['z', 'x', 'x', 'x']",0.3,m2,0,50000,45285,0,0,2132,0.9460391075457508,0.0,0,3.463081622030586
4,x,3,"['z', 'x', 'x', 'x']",1,m2,0,50000,35890,0,0,7436,0.8432008269899446,0.0,0,6.762289144040551
4,x,3,"['z', 'x', 'x', 'x']",0.1,m2,0,50000,47948,0,0,1017,0.9788702202805055,0.0,0,0.6289165010093711
4,x,3,"['z', 'x', 'x', 'x']",0.8,m2,0,50000,37415,0,0,7800,0.886611374407583,0.0,0,4.721727020049002
4,x,3,"['z', 'x', 'x', 'x']",0.5,m2,0,50000,40926,0,0,4475,0.8989785831960462,0.0,0,1.4767407909967005
4,x,2,"['x', 'x', 'x', 'x']",0.8,m2,0,50000,26957,1,2,10648,0.6850223622687538,3.709611603663898e-05,0,2.1455006739706732
4,x,2,"['x', 'x', 'x', 'x']",1,m2,0,50000,25468,0,1,12314,0.6757947248315024,0.0,0,3.6521146839950234
4,x,2,"['x', 'x', 'x', 'x']",0.1,m2,0,50000,46269,0,0,1605,0.9560698419258188,0.0,0,0.5338350959937088
4,x,2,"['x', 'x', 'x', 'x']",0.3,m2,0,50000,39191,0,0,4625,0.8637134986225895,0.0,0,1.08449976000702
4,x,2,"['x', 'x', 'x', 'x']",0.5,m2,0,50000,36247,0,0,4155,0.7906423819391427,0.0,0,1.1529872210230678
