n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,6,1.0,normal,0,100000,48438,291,540,0,0.48438,0.0060076799207233,0,21.203441591002047,"['x', 'x', 'z', 'x']"
4,x,10,1.0,normal,0,100000,49303,452,827,0,0.49303,0.0091677991197289,0,36.56272023997735,"['x', 'x', 'x', 'z']"
4,x,11,1.0,normal,0,100000,71842,466,871,0,0.71842,0.0064864563904123,0,35.636708952020854,"['z', 'x', 'x', 'z']"
4,x,12,1.0,normal,0,100000,48653,6491,11754,0,0.48653,0.1334141779540829,0,21.051460545975715,"['x', 'z', 'x', 'z']"
4,x,2,1.0,normal,0,100000,51571,0,0,0,0.51571,0.0,0,45.74125201301649,"['x', 'x', 'x', 'x']"
4,x,3,1.0,normal,0,100000,64145,1,2,0,0.64145,1.5589679632110887e-05,0,57.32260607101489,"['z', 'x', 'x', 'x']"
4,x,5,1.0,normal,0,100000,82997,2,3,0,0.82997,2.4097256527300104e-05,0,54.453087871021125,"['z', 'z', 'x', 'x']"
4,x,9,1.0,normal,0,100000,100000,16,29,0,1.0,0.00016,0,59.21781848499086,"['z', 'z', 'z', 'x']"
4,x,8,1.0,normal,0,100000,50603,6976,12081,0,0.50603,0.137857439282256,0,61.61959950602613,"['x', 'z', 'z', 'x']"
4,x,4,1.0,normal,0,100000,50460,186,351,0,0.5046,0.0036860879904875,0,61.70545203902293,"['x', 'z', 'x', 'x']"
4,x,7,1.0,normal,0,100000,73452,646,1138,0,0.73452,0.0087948592277949,0,63.1902130030212,"['z', 'x', 'z', 'x']"
4,x,14,1.0,normal,0,100000,46884,5702,9629,0,0.46884,0.121619315758041,0,31.393964752962347,"['x', 'x', 'z', 'z']"
4,x,2,0.8,normal,0,100000,58858,0,0,0,0.58858,0.0,0,38.92787574999966,"['x', 'x', 'x', 'x']"
4,x,7,0.8,normal,0,100000,77986,520,945,0,0.77986,0.0066678634626727,0,27.04768516100012,"['z', 'x', 'z', 'x']"
4,x,13,1.0,normal,0,100000,78351,1328,2459,0,0.78351,0.0169493688657451,0,63.65465092798695,"['z', 'z', 'x', 'z']"
4,x,8,0.8,normal,0,100000,57640,6420,11077,0,0.5764,0.1113809854267869,0,34.49298701598309,"['x', 'z', 'z', 'x']"
4,x,9,0.8,normal,0,100000,100000,6,11,0,1.0,5.999999999994898e-05,0,30.98908472998301,"['z', 'z', 'z', 'x']"
4,x,4,0.8,normal,0,100000,57582,152,297,0,0.57582,0.0026397137994512,0,46.497498523967806,"['x', 'z', 'x', 'x']"
4,x,3,0.8,normal,0,100000,69763,0,0,0,0.69763,0.0,0,53.57044679002138,"['z', 'x', 'x', 'x']"
4,x,15,1.0,normal,0,100000,72364,9802,17001,0,0.72364,0.1354540931955116,0,65.27180117298849,"['z', 'x', 'z', 'z']"
4,x,5,0.8,normal,0,100000,86256,3,6,0,0.86256,3.478018920421988e-05,0,51.8247677689651,"['z', 'z', 'x', 'x']"
4,x,6,0.8,normal,0,100000,55946,252,465,0,0.55946,0.0045043434740642,0,62.33349696401274,"['x', 'x', 'z', 'x']"
4,x,10,0.8,normal,0,100000,56325,323,608,0,0.56325,0.0057345761207279,0,41.38898265798343,"['x', 'x', 'x', 'z']"
4,x,5,0.5,normal,0,100000,91116,2,3,0,0.91116,2.195004170513215e-05,0,17.000713954970706,"['z', 'z', 'x', 'x']"
4,x,2,0.5,normal,0,100000,71790,0,0,0,0.7179,0.0,0,38.69447806302924,"['x', 'x', 'x', 'x']"
4,x,14,0.8,normal,0,100000,54281,5515,9424,0,0.54281,0.1016009285016856,0,44.6750277930405,"['x', 'x', 'z', 'z']"
