n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,m2,0,50000,21260,0,0,16332,0.6314601401924677,0.0,0,10.64621880510822
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.3,m2,0,50000,35194,0,0,8152,0.8409959854712292,0.0,0,12.976822922937572
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.1,m2,0,50000,44446,0,0,3373,0.9532245265618633,0.0,0,12.269814379047602
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.5,m2,0,50000,30535,0,0,11227,0.7875325613184433,0.0,0,10.888005299959332
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.8,m2,0,50000,23336,0,0,16630,0.6993107581660174,0.0,0,9.938718535006046
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,m2,0,50000,6566,0,0,28411,0.30413636574181296,0.0,0,5.464588267728686
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.8,m2,0,50000,8644,0,0,23201,0.3225493488563006,0.0,0,7.279864456970245
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.5,m2,0,50000,23708,0,0,12218,0.6274945741358319,0.0,0,10.246244600974023
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,m2,0,50000,1882,0,0,31608,0.10232709873858199,0.0,0,4.66933120880276
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.1,m2,0,50000,42450,0,0,2790,0.8991739038339335,0.0,0,10.232396449893713
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.3,m2,0,50000,30200,0,0,7590,0.7120962037255364,0.0,0,9.378124148119241
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.8,m2,0,50000,3740,0,0,25103,0.150218901875728,0.0,0,4.233819988090545
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.3,m2,0,50000,17489,0,0,10201,0.4394331515867233,0.0,0,7.1891483990475535
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,m2,0,50000,8974,0,0,17497,0.27609759099160075,0.0,0,5.0386709328740835
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.1,m2,0,50000,36866,0,0,3867,0.7991242711291267,0.0,0,7.152173986192793
