n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.928094259928912,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.2372100909706203,"['z', 'z', 'z', 'x']"
4,x,5,0.8,m1,0,init,1000000,885293,6,11,0,0.885293,6.777417194125945e-06,0,4.537662867922336,"['z', 'z', 'x', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.0266001819400117,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,init,1000000,832644,0,0,0,0.832644,0.0,0,9.57282220898196,"['z', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,743351,2,4,0,0.743351,2.69051901458095e-06,0,12.456096722977236,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,562374,0,0,0,0.562374,0.0,0,16.676273455959745,"['x', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,769489,5,10,0,0.769489,6.497818682227319e-06,0,9.88868391001597,"['z', 'z', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,906712,0,0,0,0.906712,0.0,0,6.794457919080742,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.1078220038907602,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,init,1000000,720757,0,0,0,0.720757,0.0,0,18.16110163100529,"['x', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,951439,0,0,0,0.951439,0.0,0,2.270107810967602,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,897595,0,0,0,0.897595,0.0,0,4.14698869199492,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.3754215150838718,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,init,1000000,933045,0,0,0,0.933045,0.0,0,3.3537940370151773,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,805991,0,0,0,0.805991,0.0,0,10.297289651003666,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,689719,5,10,0,0.689719,7.2493290745878625e-06,0,22.597109192050997,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,962462,0,0,0,0.962462,0.0,0,2.180635135038756,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,985078,0,0,0,0.985078,0.0,0,0.9190758119802922,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,496858,0,0,0,0.496858,0.0,0,30.41688671603333,"['x', 'x', 'x', 'x']"
