n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,1.0,m1,0,init,1000000,1000000,8,15,0,1.0,8.000000000008e-06,0,2.190336682018824,"['z', 'z', 'z', 'x']"
4,x,9,0.8,m1,0,init,1000000,1000000,4,9,0,1.0,4.000000000004e-06,0,2.375302752945572,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,1.5620544939301908,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,init,1000000,757627,0,0,0,0.757627,0.0,0,14.39370635303203,"['x', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,init,1000000,869946,9,18,0,0.869946,1.0345469718786582e-05,0,6.864765024976805,"['z', 'z', 'x', 'x']"
4,x,5,1.0,m1,0,init,1000000,703771,5,10,0,0.703771,7.10458373531786e-06,0,9.39720409095753,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,804435,2,3,0,0.804435,2.4862170343586958e-06,0,14.50540047197137,"['z', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,937072,2,3,0,0.937072,2.134307715895289e-06,0,4.3850991249782965,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,831749,0,0,0,0.831749,0.0,0,6.640537602943368,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,1.4502494260668757,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,init,1000000,727241,1,2,0,0.727241,1.3750599869855051e-06,0,15.415877322899178,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,init,1000000,961787,2,4,0,0.961787,2.079462500526041e-06,0,2.3696064590476453,"['z', 'z', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,707739,0,0,0,0.707739,0.0,0,3.307009508018382,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.37915263697505,"['z', 'z', 'z', 'x']"
4,x,3,0.3,m1,0,init,1000000,883532,0,0,0,0.883532,0.0,0,6.026893859030679,"['z', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,794657,3,6,0,0.794657,3.775213708534508e-06,0,17.280490993056446,"['z', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,580318,1,2,0,0.580318,1.7231931458416838e-06,0,31.268364591058344,"['x', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,966718,0,0,0,0.966718,0.0,0,1.0350568450521678,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,969711,0,0,0,0.969711,0.0,0,1.348561824997887,"['z', 'x', 'x', 'x']"
4,x,2,1.0,m1,0,init,1000000,486371,0,1,0,0.486371,0.0,0,32.89119089301676,"['x', 'x', 'x', 'x']"
