n,lstate,i,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,9,0.8,m1,0,init,1000000,1000000,0,1,0,1.0,0.0,0,1.70116593898274,"['z', 'z', 'z', 'x']"
4,x,9,1.0,m1,0,init,1000000,1000000,4,7,0,1.0,4.000000000004e-06,0,2.860132004949264,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.7638133730506524,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,init,1000000,847372,9,18,0,0.847372,1.062107315319416e-05,0,6.719350912957452,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,init,1000000,723072,4,7,0,0.723072,5.531952557924491e-06,0,13.371580620063469,"['z', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,init,1000000,940482,0,1,0,0.940482,0.0,0,2.7782852209638804,"['z', 'z', 'x', 'x']"
4,x,5,0.8,m1,0,init,1000000,902015,6,10,0,0.902015,6.651774083543671e-06,0,9.491790191968905,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,init,1000000,748801,0,1,0,0.748801,0.0,0,15.169141464983111,"['x', 'x', 'x', 'x']"
4,x,3,0.5,m1,0,init,1000000,850292,0,0,0,0.850292,0.0,0,12.667254188098012,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.553159608040005,"['z', 'z', 'z', 'x']"
4,x,5,0.3,m1,0,init,1000000,953228,0,1,0,0.953228,0.0,0,3.2772315670736134,"['z', 'z', 'x', 'x']"
4,x,3,1.0,m1,0,init,1000000,753882,4,7,0,0.753882,5.305870149463488e-06,0,17.10279975901358,"['z', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,init,1000000,1000000,0,0,0,1.0,0.0,0,0.7596172449411824,"['z', 'z', 'z', 'x']"
4,x,2,1.0,m1,0,init,1000000,511060,2,5,0,0.51106,3.913434821756212e-06,0,27.063088878057897,"['x', 'x', 'x', 'x']"
4,x,2,0.8,m1,0,init,1000000,546463,0,0,0,0.546463,0.0,0,29.238130980054848,"['x', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,init,1000000,892839,0,0,0,0.892839,0.0,0,7.083542770007625,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,init,1000000,930625,0,0,0,0.930625,0.0,0,5.820829404052347,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,init,1000000,829387,0,0,0,0.829387,0.0,0,12.3208420680603,"['x', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,init,1000000,969097,0,0,0,0.969097,0.0,0,1.508032455923967,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,init,1000000,986128,0,0,0,0.986128,0.0,0,0.8424656870774925,"['z', 'z', 'x', 'x']"
